Station Name,Station Code,"Station
Category",Division,Zone,District,State,Latitudes,Longitudes
ANPARA,ANPR,NSG5,DHANBAD,ECR,SONBHADRA,UTTAR PRADESH,82.766166,24.217385999999998
BARKA KANA,BRKA,NSG5,DHANBAD,ECR,RAMGARH,JHARKHAND,85.469553,23.624159
BARWADIH JN.,BRWD,NSG5,DHANBAD,ECR,LATEHAR,JHARKHAND,84.11877999999999,23.843836
BOKARO THERMAL,BKRO,NSG5,DHANBAD,ECR,BOKARO,JHARKHAND,85.87557819999999,23.7851503
CHANDRAPURA JN.,CRP,NSG5,DHANBAD,ECR,BOKARO,JHARKHAND,86.119775,23.755676
CHOPAN,CPU,NSG5,DHANBAD,ECR,SONBHADRA,UTTAR PRADESH,83.025843,24.51403
DUDHINAGAR,DXN,NSG5,DHANBAD,ECR,SONBHADRA,UTTAR PRADESH,83.21679153630001,24.2090318514
GARHWA,GHQ,NSG5,DHANBAD,ECR,GARHWA,JHARKHAND,83.8132154,24.1751953
GUMIA,GMIA,NSG5,DHANBAD,ECR,BOKARO,JHARKHAND,85.82892199999999,23.802650999999997
HAZARIBAGH ROAD,HZD,NSG5,DHANBAD,ECR,HAZARIBAGH,JHARKHAND,85.892035,24.174583
KATRASGARH,KTH,NSG5,DHANBAD,ECR,DHANBAD,JHARKHAND,86.302399,23.795757000000002
KHALARI,KLRE,NSG5,DHANBAD,ECR,RANCHI,JHARKHAND,85.001627,23.651055
LATEHER,LTHR,NSG5,DHANBAD,ECR,LATEHAR,JHARKHAND,84.46812,23.725092
NAGARUNTARI,NUQ,NSG5,DHANBAD,ECR,GARHWA,JHARKHAND,83.51416499999999,24.285735
NSC BOSE J GOMO,GMO,NSG5,DHANBAD,ECR,DHANBAD,JHARKHAND,86.14823,23.873106
PAHARPUR,PRP,NSG5,DHANBAD,ECR,GAYA,BIHAR,85.204571,24.624931999999998
PARSABAD,PSB,NSG5,DHANBAD,ECR,HAZARIBAGH,JHARKHAND,85.73873,24.307559
PATRATU,PTRU,NSG5,DHANBAD,ECR,RAMGARH,JHARKHAND,85.30587700000001,23.667024
RANCHI ROAD,RRME,NSG5,DHANBAD,ECR,RAMGARH,JHARKHAND,85.51160300000001,23.665992000000003
RENUKUT,RNQ,NSG5,DHANBAD,ECR,SONBHADRA,UTTAR PRADESH,83.039896,24.203558
SHAKTINAGAR,SKTN,NSG5,DHANBAD,ECR,SONBHADRA,UTTAR PRADESH,82.704734,24.122899
TETULMARI,TET,NSG5,DHANBAD,ECR,DHANBAD,JHARKHAND,86.34357,23.814441
TORI,TORI,NSG5,DHANBAD,ECR,LATEHAR,JHARKHAND,84.739774,23.680808
WYNDHAMGANJ,WDM,NSG5,DHANBAD,ECR,SONBHADRA,UTTAR PRADESH,83.401605,24.264112
ARIGADA,ARGD,NSG6,DHANBAD,ECR,HAZARIBAGH,JHARKHAND,85.466475,23.643461000000002
BANDHUA,BNF,NSG6,DHANBAD,ECR,GAYA,BIHAR,85.06620037,24.75197374
BANSJORA,BZS,NSG6,DHANBAD,ECR,DHANBAD,JHARKHAND,86.354545,23.789931
BARHI,BRHI,NSG6,DHANBAD,ECR,KODERMA,JHARKHAND,,
BERMO,BRMO,NSG6,DHANBAD,ECR,BOKARO,JHARKHAND,85.955893,23.772498
BES,BES,NSG6,DHANBAD,ECR,KODERMA,JHARKHAND,,
BHANDARIDAH,BHME,NSG6,DHANBAD,ECR,BOKARO,JHARKHAND,86.05509864230001,23.7566729304
BHURKUNDA,BHKD,NSG6,DHANBAD,ECR,RAMGARH,JHARKHAND,85.3721452,23.6375642
BILLI,BXLL,NSG6,DHANBAD,ECR,SONBHADRA,UTTAR PRADESH,83.011944,24.453381
CHAINPUR,CNPR,NSG6,DHANBAD,ECR,RAMGARH,JHARKHAND,85.582933,23.729821
CHARHI,CHRI,NSG6,DHANBAD,ECR,HAZARIBAGH,JHARKHAND,,
CHAUBE,CBH,NSG6,DHANBAD,ECR,HAZARIBAGH,JHARKHAND,85.8160239368,24.2372952691
CHAUDHURIBANDH,CDB,NSG6,DHANBAD,ECR,GIRIDIH,JHARKHAND,85.9464457367,24.1118528783
CHHIPADOHAR,CPDR,NSG6,DHANBAD,ECR,LATEHAR,JHARKHAND,84.2023836389,23.8133333478
CHICHAKI,CCK,NSG6,DHANBAD,ECR,GIRIDIH,JHARKHAND,85.9917268481,24.053224666
CHURKI,CHRK,NSG6,DHANBAD,ECR,SINGRAULI,MADHYA PRADESH,,
DANEA,DNEA,NSG6,DHANBAD,ECR,RAMGARH,JHARKHAND,85.658334,23.799131
DILWA,DLW,NSG6,DHANBAD,ECR,NAWADA,BIHAR,85.41970863,24.53731788
DUMRI BIHAR,DMBR,NSG6,DHANBAD,ECR,BOKARO,JHARKHAND,85.766204,23.807394000000002
GUJHANDI,GJD,NSG6,DHANBAD,ECR,KODERMA,JHARKHAND,85.463683,24.498121
GURMURA,GMX,NSG6,DHANBAD,ECR,SONBHADRA,UTTAR PRADESH,83.0477742334,24.3548979309
GURPA,GAP,NSG6,DHANBAD,ECR,GAYA,BIHAR,85.29708,24.562542
HAZARIBAGH TOWN,HZBN,NSG6,DHANBAD,ECR,HAZARIBAGH,JHARKHAND,,
HENDEGIR,HNDR,NSG6,DHANBAD,ECR,HAZARIBAGH,JHARKHAND,85.169817,23.697803
HIRODIH,HRE,NSG6,DHANBAD,ECR,KODERMA,JHARKHAND,85.596658,24.38304
JARANGDIH,JAN,NSG6,DHANBAD,ECR,BOKARO,JHARKHAND,85.92881,23.769553
JHAROKHAS,JRQ,NSG6,DHANBAD,ECR,SONBHADRA,UTTAR PRADESH,83.164150647,24.1796156953
JOGESWAR BIHAR,JGBR,NSG6,DHANBAD,ECR,RAMGARH,JHARKHAND,85.6267,23.746057
JOGIDIH,JGF,NSG6,DHANBAD,ECR,SONBHADRA,UTTAR PRADESH,83.052288244,24.2769136737
KANASAR NAWADA,KSNA,NSG6,DHANBAD,ECR,KODERMA,JHARKHAND,,
KARAILA ROAD,KRLR,NSG6,DHANBAD,ECR,SINGRAULI,MADHYA PRADESH,82.719311,24.261080999999997
KARMAHAT,KMHT,NSG6,DHANBAD,ECR,RAMGARH,JHARKHAND,85.5410748871,23.712696086799998
KATKAMASANDI,KKAS,NSG6,DHANBAD,ECR,KODERMA,JHARKHAND,,
KECHKI,KCKI,NSG6,DHANBAD,ECR,LATEHAR,JHARKHAND,84.146829,23.928362999999997
KHULDIL ROAD,KDRD,NSG6,DHANBAD,ECR,SONBHADRA,UTTAR PRADESH,82.86161,24.368371999999997
KRISHNASHILA,KRSL,NSG6,DHANBAD,ECR,SONBHADRA,UTTAR PRADESH,82.7684964,24.1550254
KUJU,KUJU,NSG6,DHANBAD,ECR,KODERMA,JHARKHAND,,
KUMENDI,KMND,NSG6,DHANBAD,ECR,LATEHAR,JHARKHAND,84.352452,23.766868000000002
KURHAGADA,KAGA,NSG6,DHANBAD,ECR,KODERMA,JHARKHAND,,
KUSUNDA JN.,KDS,NSG6,DHANBAD,ECR,DHANBAD,JHARKHAND,86.39589356020001,23.7899886114
MAGARDAHA,MWF,NSG6,DHANBAD,ECR,SONBHADRA,UTTAR PRADESH,82.905844,24.388752999999998
MAHADIYA,MHDA,NSG6,DHANBAD,ECR,SINGRAULI,MADHYA PRADESH,82.588309,24.210039
MAHUAMILAN,MMLN,NSG6,DHANBAD,ECR,LATEHAR,JHARKHAND,84.854527,23.662240999999998
MAHUARIYA,MXY,NSG6,DHANBAD,ECR,SONBHADRA,UTTAR PRADESH,83.3105186481,24.227740021099997
MATARI,MRQ,NSG6,DHANBAD,ECR,DHANBAD,JHARKHAND,86.239035,23.840519
MCCLUSKIEGANJ,MGME,NSG6,DHANBAD,ECR,RANCHI,JHARKHAND,84.940855,23.651781
MERALGRAM,MQX,NSG6,DHANBAD,ECR,GARHWA,JHARKHAND,83.70963400000001,24.19691
MESRA,MESR,NSG6,DHANBAD,ECR,RANCHI,JHARKHAND,,
MIRCHADHORHI,MCQ,NSG6,DHANBAD,ECR,SONBHADRA,UTTAR PRADESH,82.793413,24.291847
MUIRPUR ROAD,MPF,NSG6,DHANBAD,ECR,SONBHADRA,UTTAR PRADESH,83.094386,24.206087
NIMIAGHAT,NMG,NSG6,DHANBAD,ECR,GIRIDIH,JHARKHAND,86.07621300000001,23.932092
OBRADAM,OBR,NSG6,DHANBAD,ECR,SONBHADRA,UTTAR PRADESH,82.975949,24.438661
PADMA,PDMA,NSG6,DHANBAD,ECR,KODERMA,JHARKHAND,,
PAPRAKUND,PPKD,NSG6,DHANBAD,ECR,SONBHADRA,UTTAR PRADESH,82.93171099999999,24.42109
PHULWARTANR,PLJE,NSG6,DHANBAD,ECR,DHANBAD,JHARKHAND,86.226577,23.77515
PHUSRO,PUS,NSG6,DHANBAD,ECR,BOKARO,JHARKHAND,86.01025,23.767488999999998
PIPRADIH,PADH,NSG6,DHANBAD,ECR,KODERMA,JHARKHAND,,
PRADHAN KHUNTA,PKA,NSG6,DHANBAD,ECR,DHANBAD,JHARKHAND,86.515977,23.772589999999997
RAJHAURA,RHR,NSG6,DHANBAD,ECR,PALAMU,JHARKHAND,84.01554999999999,24.154400000000003
RAKHITPUR,RKJE,NSG6,DHANBAD,ECR,DHANBAD,JHARKHAND,86.490871,23.725742
RAMNA,RMF,NSG6,DHANBAD,ECR,GARHWA,JHARKHAND,83.605713,24.239748
RAY,RAY,NSG6,DHANBAD,ECR,HAZARIBAGH,JHARKHAND,85.077816,23.690082
RICHUGHUTA,RCGT,NSG6,DHANBAD,ECR,LATEHAR,JHARKHAND,84.58081,23.659779
SALAI BANWA,SLBN,NSG6,DHANBAD,ECR,SONBHADRA,UTTAR PRADESH,83.00889543950001,24.421213361299998
SARMATANR,SMND,NSG6,DHANBAD,ECR,HAZARIBAGH,JHARKHAND,85.65550400000001,24.344874
SHANKI,SANI,NSG6,DHANBAD,ECR,RAMGARH,JHARKHAND,,
SIDHWAR,SDWR,NSG6,DHANBAD,ECR,RAMGARH,JHARKHAND,,
SIJUA,SJA,NSG6,DHANBAD,ECR,DHANBAD,JHARKHAND,86.3297280994,23.7901556866
SINDRI B.H.,SDBH,NSG6,DHANBAD,ECR,DHANBAD,JHARKHAND,86.447091,23.692944
SINDRI TOWN,SNDT,NSG6,DHANBAD,ECR,DHANBAD,JHARKHAND,86.47988299999999,23.660992
SOUTH GOVINDPUR,SGK,NSG5,DHANBAD,ECR,DHANBAD,JHARKHAND,,
TANKUPPA,TKN,NSG6,DHANBAD,ECR,GAYA,BIHAR,85.119402,24.704046
TELO,TELO,NSG6,DHANBAD,ECR,BOKARO,JHARKHAND,86.13389199999999,23.811038
SACHIWALAYA HALT,SCY,HG1,DANAPUR,ECR,PATNA,BIHAR,85.1173521326,25.5962020296
BARAKALAN,BQW,HG2,DANAPUR,ECR,GHAZIPUR,UTTAR PRADESH,83.8494928638,25.4915162541
BHALUI,BFM,HG2,DANAPUR,ECR,LAKHISARAI,BIHAR,86.172874585,25.0732160325
CHAURA BH,CUX,HG2,DANAPUR,ECR,JAMUI,BIHAR,86.287062,24.918896
DADPUR B.H.,DPX,HG2,DANAPUR,ECR,JAMUI,BIHAR,86.34907600000001,24.829399000000002
DANIYAWAN BAZAR HALT,DNWH,HG2,DANAPUR,ECR,PATNA,BIHAR,85.2908951074,25.4345036206
DUMARI HALT,DMRX,HG2,DANAPUR,ECR,LAKHISARAI,BIHAR,86.0283957056,25.2459362417
GANDHI HALT,GNHI,HG2,DANAPUR,ECR,PATNA,BIHAR,84.961546925,25.5720007108
JAMIRA HALT,JMIR,HG2,DANAPUR,ECR,BHOJPUR,BIHAR,84.70946636229999,25.558928076100003
JATDUMRI HALT,JTDM,HG2,DANAPUR,ECR,PATNA,BIHAR,85.0950627991,25.474492932500002
KARAHIYA HALT,KKRH,HG2,DANAPUR,ECR,GHAZIPUR,UTTAR PRADESH,83.771397,25.471614
KARONA HALT,KRON,HG2,DANAPUR,ECR,JEHANABAD,BIHAR,85.00541057619999,25.263396537800002
KUSALPUR H HALT,KPHH,HG2,DANAPUR,ECR,BUXAR,BIHAR,,
MANJHAULI GRAM HALT,MJM,HG2,DANAPUR,ECR,PATNA,BIHAR,85.422051,25.478252
NAGSAR HALT,NXR,HG2,DANAPUR,ECR,GHAZIPUR,UTTAR PRADESH,,
PALI A,PAIL,HG2,DANAPUR,ECR,PATNA,BIHAR,,
PUNPUNGHAT HALT,PNUG,HG2,DANAPUR,ECR,PATNA,BIHAR,85.1099123547,25.5255878987
SOHSARAI,SOW,HG2,DANAPUR,ECR,NALANDA,BIHAR,85.530032,25.273946
WANAWARKOTESWAR,WKND,HG2,DANAPUR,ECR,GAYA,BIHAR,,
ACHUARA HALT,ACU,HG3,DANAPUR,ECR,PATNA,BIHAR,85.661087,25.45273
ADARSH MANPUR,AHMP,HG3,DANAPUR,ECR,SHEIKHPURA,BIHAR,85.91106267820001,25.1344757598
AMBAPENDARPUR H,APP,HG3,DANAPUR,ECR,NALANDA,BIHAR,85.5297094055,25.2669627882
AS JAGDEO PD H,ASJP,HG3,DANAPUR,ECR,BHOJPUR,BIHAR,84.409699,25.560087000000003
AUNGARIDHAM H,ANGM,HG3,DANAPUR,ECR,NALANDA,BIHAR,85.2261571069,25.1913324416
AUNTA HALT,ANAH,HG3,DANAPUR,ECR,PATNA,BIHAR,85.94936398009999,25.3804334414
BADHAUNA HALT,BADH,HG3,DANAPUR,ECR,NALANDA,BIHAR,,
BAGHI GHAUSPUR,BFX,HG3,DANAPUR,ECR,NAWADA,BIHAR,85.684033,25.051952
BAHORA CHANDIL,BHCL,HG3,DANAPUR,ECR,GHAZIPUR,UTTAR PRADESH,83.489726,25.364918
BALAHPUR HALT,BLHR,HG3,DANAPUR,ECR,PATNA,BIHAR,86.14781537840001,25.1202705418
BALHAPUR HALT,BHAD,HG3,DANAPUR,ECR,PATNA,BIHAR,85.86024300000001,25.427352
BARABAR HALT,BBHT,HG3,DANAPUR,ECR,JEHANABAD,BIHAR,84.9743682056,25.0558596095
BARH COURT HALT,BCHT,HG3,DANAPUR,ECR,PATNA,BIHAR,,
BASUCHAK HALT,BQSP,HG3,DANAPUR,ECR,LAKHISARAI,BIHAR,,
BUDHDEV CY NGR,BCYN,HG3,DANAPUR,ECR,PATNA,BIHAR,85.3313080389,25.4968269712
C MASAUDHI HALT,CKMI,HG3,DANAPUR,ECR,PATNA,BIHAR,85.0317514441,25.330397498299998
CHAKIA THERMAL H,BTPH,HG3,DANAPUR,ECR,BEGUSARAI,BIHAR,86.01624276369999,25.4012639369
CHAMPAPUR HALT,CPPR,HG3,DANAPUR,ECR,PATNA,BIHAR,,
CHANDI HALT,CNDI,HG3,DANAPUR,ECR,NALANDA,BIHAR,,
CHATAR,CTHT,HG3,DANAPUR,ECR,NAWADA,BIHAR,85.495374,24.842143999999998
DEEDAR GANJ,DDGJ,HG3,DANAPUR,ECR,PATNA,BIHAR,85.2575111389,25.5695431489
DEEPNAGAR HALT,DPNR,HG3,DANAPUR,ECR,NALANDA,BIHAR,85.48327400000001,25.140667
DEKPURA HALT,DKR,HG3,DANAPUR,ECR,NALANDA,BIHAR,85.52942276,25.2611531167
DERGAON HALT,DGNH,HG3,DANAPUR,ECR,NAWADA,BIHAR,85.75131900000001,25.088974
DHURANT JWAS H,DJS,HG3,DANAPUR,ECR,LAKHISARAI,BIHAR,86.047715,25.220474
DIGHA BRIDGE H,DGBH,HG3,DANAPUR,ECR,PATNA,BIHAR,,
DIYAWAN HALT,DYW,HG3,DANAPUR,ECR,PATNA,BIHAR,85.2839236682,25.3817289022
EKSARI,EKH,HG3,DANAPUR,ECR,SHEIKHPURA,BIHAR,85.889325,25.134973
GANGASAHAI HALT,GGSY,HG3,DANAPUR,ECR,LAKHISARAI,BIHAR,86.018783,25.269767
GARO BIGHA HALT,GBHA,HG3,DANAPUR,ECR,NAWADA,BIHAR,85.46715300000001,24.826792
GOHRIGRAM HALT,GIG,HG3,DANAPUR,ECR,LAKHISARAI,BIHAR,,
GOKULNAGAR HALT,XGN,HG3,DANAPUR,ECR,PATNA,BIHAR,85.30219143549999,25.4879748709
HISUA,HIS,HG3,DANAPUR,ECR,NAWADA,BIHAR,85.417826,24.859600999999998
IMLI BIGHA HALT,IMBG,HG3,DANAPUR,ECR,NALANDA,BIHAR,85.53137103520001,25.3007943293
J P MAHULI HALT,JPML,HG3,DANAPUR,ECR,PATNA,BIHAR,85.600631,25.453799999999998
JAGJIWAN HALT,JGWL,HG3,DANAPUR,ECR,BHOJPUR,BIHAR,84.630119,25.547891999999997
JALALPUR HALT,JLPH,HG3,DANAPUR,ECR,PATNA,BIHAR,,
JUNAIR HALT,JAR,HG3,DANAPUR,ECR,NALANDA,BIHAR,85.2506963452,25.273607371900003
KACHHIANA HALT,KCYN,HG3,DANAPUR,ECR,LAKHISARAI,BIHAR,85.98011055180001,25.1331170814
KAMTA HALT,KAMA,HG3,DANAPUR,ECR,NALANDA,BIHAR,85.27791552000001,25.336743948
KANHAIPUR,KNHP,HG3,DANAPUR,ECR,PATNA,BIHAR,85.838512,25.45827
KARAHDIH HALT,KHDH,HG3,DANAPUR,ECR,NALANDA,BIHAR,85.432679,25.068848
KARNAUTI HALT,KRNN,HG3,DANAPUR,ECR,PATNA,BIHAR,85.54704889770001,25.396291565400002
KAURIYA HALT,KYA,HG3,DANAPUR,ECR,BHOJPUR,BIHAR,84.5212854932,25.5509123644
KHARUARA HALT,KHUH,HG3,DANAPUR,ECR,NALANDA,BIHAR,,
KHURRAMPUR HALT,KAMR,HG3,DANAPUR,ECR,NALANDA,BIHAR,85.2213155725,25.1687228764
KOLHANA HALT,KLNA,HG3,DANAPUR,ECR,GAYA,BIHAR,85.188728,24.810754
KUNDER HALT,KDER,HG3,DANAPUR,ECR,LAKHISARAI,BIHAR,86.1856142041,25.0513208329
KUSUMHA BIHAR H,KSMB,HG3,DANAPUR,ECR,SHEIKHPURA,BIHAR,85.79836399999999,25.114943999999998
LACHHUBIGHA H,LUBA,HG3,DANAPUR,ECR,PATNA,BIHAR,,
LAKHOCHAK HALT,LCK,HG3,DANAPUR,ECR,LAKHISARAI,BIHAR,86.13641071170001,25.139184912599998
LEMUABAD HALT,LEB,HG3,DANAPUR,ECR,PATNA,BIHAR,85.7783575873,25.482271329699998
LOHANDA HALT,LHNA,HG3,DANAPUR,ECR,NALANDA,BIHAR,85.27902379519999,25.3541150645
MACHRIAWAN HALT,MCY,HG3,DANAPUR,ECR,PATNA,BIHAR,85.29441999630001,25.4624795686
MAHATBANIA HALT,MTBH,HG3,DANAPUR,ECR,BHOJPUR,BIHAR,,
MAHESHLETA HALT,MHLT,HG3,DANAPUR,ECR,LAKHISARAI,BIHAR,86.1301575793,25.1511094241
MAHURI HALT,MH,HG3,DANAPUR,ECR,NALANDA,BIHAR,85.446664,25.100178
MAI HALT,IAM,HG3,DANAPUR,ECR,JEHANABAD,BIHAR,84.9878194543,25.156632436000002
MANJHWE HALT,MZW,HG3,DANAPUR,ECR,NAWADA,BIHAR,85.306631,24.814294
MASAUDHI COURT,MDCR,HG3,DANAPUR,ECR,PATNA,BIHAR,85.0439060474,25.366289184800003
MEMRA MEMRAKHABAD,MMKB,HG3,DANAPUR,ECR,PATNA,BIHAR,85.82685199999999,25.472507999999998
MIRABIGHA HALT,MBAH,HG3,DANAPUR,ECR,JEHANABAD,BIHAR,,
MOHAMADPUR,MMDP,HG3,DANAPUR,ECR,NAWADA,BIHAR,85.41562499999999,24.877385999999998
MURHARI HALT,MUHI,HG3,DANAPUR,ECR,NALANDA,BIHAR,85.5330143262,25.341408340100003
NADAON HALT,NDON,HG3,DANAPUR,ECR,BUXAR,BIHAR,,
NAIKA ROAD HALT,NARD,HG3,DANAPUR,ECR,PATNA,BIHAR,85.2923767371,25.4485799037
NEKPUR,NKPU,HG3,DANAPUR,ECR,NALANDA,BIHAR,85.338857,24.995699000000002
NEMA HALT,NEMA,HG3,DANAPUR,ECR,PATNA,BIHAR,85.0722485132,25.409592285400002
NER HALT,NERH,HG3,DANAPUR,ECR,GAYA,BIHAR,84.97536099999999,25.017219
NEYAMATPUR HALT,NYM,HG3,DANAPUR,ECR,GAYA,BIHAR,84.988344,24.937206
NIYAZIPUR HALT,NZP,HG3,DANAPUR,ECR,JEHANABAD,BIHAR,84.98843942260001,25.143791455699997
NOORSARAI HALT,NRSI,HG3,DANAPUR,ECR,NALANDA,BIHAR,,
ORE HALT,OREH,HG3,DANAPUR,ECR,GAYA,BIHAR,84.991898,24.915065
PAIMAR,PMI,HG3,DANAPUR,ECR,GAYA,BIHAR,85.112409,24.806929
PATEL HALT,PATL,HG3,DANAPUR,ECR,PATNA,BIHAR,84.89852553829999,25.5647952991
PAWANI KPUR H,PWXP,HG3,DANAPUR,ECR,BUXAR,BIHAR,83.9359635205,25.5276889185
PURA HALT,PAHB,HG3,DANAPUR,ECR,GAYA,BIHAR,,
RAHUI ROAD,RRE,HG3,DANAPUR,ECR,NALANDA,BIHAR,85.5309343896,25.274192601499998
RAILEY E HALT,RLE,HG3,DANAPUR,ECR,PATNA,BIHAR,85.75569245480001,25.4829711754
RAMANAND T HALT,RNTE,HG3,DANAPUR,ECR,BHOJPUR,BIHAR,84.49105300000001,25.554842
RAMBHAWAN HALT,RPWN,HG3,DANAPUR,ECR,NALANDA,BIHAR,85.239275033,25.2547478737
RGS MAHULI HALT,RSMN,HG3,DANAPUR,ECR,PATNA,BIHAR,85.11323059809999,25.5318741843
RUKHAI HALT,RUKH,HG3,DANAPUR,ECR,PATNA,BIHAR,,
S J H GOPALPUR,SJHG,HG3,DANAPUR,ECR,LAKHISARAI,BIHAR,,
SADIPUR HALT,XSAD,HG3,DANAPUR,ECR,NAWADA,BIHAR,85.596052,24.932654
SAHARI HALT,SHT,HG3,DANAPUR,ECR,PATNA,BIHAR,85.7277666345,25.475692697299998
SARAHULA HALT,SAHA,HG3,DANAPUR,ECR,GHAZIPUR,UTTAR PRADESH,,
SARDAR PATEL H,SDPH,HG3,DANAPUR,ECR,NALANDA,BIHAR,85.424114,25.050378
SARSOO,SRSO,HG3,DANAPUR,ECR,GAYA,BIHAR,85.35368317140001,24.9197820804
SARVODAYA HALT,XSAN,HG3,DANAPUR,ECR,BHOJPUR,BIHAR,84.5006828052,25.554117487
SEONAN HALT,SONH,HG3,DANAPUR,ECR,JEHANABAD,BIHAR,85.01186038569999,25.285709039300002
SHUKDASGRAM H,SKDG,HG3,DANAPUR,ECR,JAMUI,BIHAR,,
SIKARIA HALT,SKRI,HG3,DANAPUR,ECR,BHOJPUR,BIHAR,84.34768584109999,25.5633290199
SINGARIYAWAN H,SGYW,HG3,DANAPUR,ECR,PATNA,BIHAR,85.28453529789999,25.4095173407
SIVNAR HALT,SIVN,HG3,DANAPUR,ECR,PATNA,BIHAR,85.880824,25.40468
SONEWARSHA HALT,SONW,HG3,DANAPUR,ECR,NAWADA,BIHAR,85.669157,25.043599999999998
SULTANPUR GRAM,SLNG,HG3,DANAPUR,ECR,PATNA,BIHAR,,
TENERI HALT,TNRI,HG3,DANAPUR,ECR,PATNA,BIHAR,85.02551828,25.3146062619
TUNGI HALT,TNGI,HG3,DANAPUR,ECR,NALANDA,BIHAR,85.52720500000001,25.171993
USIAKHAS HALT,USK,HG3,DANAPUR,ECR,GHAZIPUR,UTTAR PRADESH,83.706967,25.434324
V V GIRI HALT,VVG,HG3,DANAPUR,ECR,BUXAR,BIHAR,,
VKS DHARAULI H,VKDH,HG3,DANAPUR,ECR,BHOJPUR,BIHAR,84.254875,25.567584999999998
PATNA JN.,PNBE,NSG1,DANAPUR,ECR,PATNA,BIHAR,85.136824,25.60256
PATLIPUTRA,PPTA,NSG2,DANAPUR,ECR,PATNA,BIHAR,85.068505,25.621426
ARA JN.,ARA,NSG3,DANAPUR,ECR,BHOJPUR,BIHAR,84.66259600000001,25.548889
BUXAR,BXR,NSG3,DANAPUR,ECR,BUXAR,BIHAR,83.982184,25.562067
DANAPUR,DNR,NSG3,DANAPUR,ECR,PATNA,BIHAR,85.044629,25.581921
KIUL JN.,KIUL,NSG3,DANAPUR,ECR,LAKHISARAI,BIHAR,86.106198,25.171504
RAJENDRANAGAR T,RJPB,NSG3,DANAPUR,ECR,PATNA,BIHAR,85.162449,25.603351
BAKHTIYARPUR JN.,BKP,NSG4,DANAPUR,ECR,PATNA,BIHAR,85.52956400000001,25.456110000000002
BARH.,BARH,NSG4,DANAPUR,ECR,PATNA,BIHAR,85.70942600000001,25.46165
BIHTA,BTA,NSG4,DANAPUR,ECR,PATNA,BIHAR,84.8740874,25.560948600000003
DILDARNAGAR JN.,DLN,NSG4,DANAPUR,ECR,GHAZIPUR,UTTAR PRADESH,83.668324,25.419424
FATUHA,FUT,NSG4,DANAPUR,ECR,PATNA,BIHAR,85.305488,25.50144
JAMUI,JMU,NSG4,DANAPUR,ECR,JAMUI,BIHAR,86.25477500000001,24.971949
JEHANABAD,JHD,NSG4,DANAPUR,ECR,JEHANABAD,BIHAR,84.989964,25.224705
JHAJHA,JAJ,NSG4,DANAPUR,ECR,JAMUI,BIHAR,86.399854,24.779456
MOKAMA JN.,MKA,NSG4,DANAPUR,ECR,PATNA,BIHAR,85.91304899999999,25.391885
PATNA SAHEB,PNC,NSG4,DANAPUR,ECR,PATNA,BIHAR,85.230942,25.585856
RAJGIR,RGD,NSG4,DANAPUR,ECR,NALANDA,BIHAR,85.41469699999999,25.033068999999998
TAREGNA,TEA,NSG4,DANAPUR,ECR,PATNA,BIHAR,85.038112915,25.3552301906
BARHIYA,BRYA,NSG5,DANAPUR,ECR,LAKHISARAI,BIHAR,86.01507679999999,25.2832026
BIHAR SHARIF,BEHS,NSG5,DANAPUR,ECR,NALANDA,BIHAR,85.5390747,25.206116
BIHIYA,BEA,NSG5,DANAPUR,ECR,BHOJPUR,BIHAR,84.448984,25.558893
DUMRAON,DURE,NSG5,DANAPUR,ECR,BUXAR,BIHAR,84.14386499999999,25.571984
EKANGAR SARAI FLAG,EKR,NSG5,DANAPUR,ECR,NALANDA,BIHAR,85.2322638,25.2224815
GAHMAR,GMR,NSG5,DANAPUR,ECR,GHAZIPUR,UTTAR PRADESH,83.80443100000001,25.488685
GIDHAUR,GHR,NSG5,DANAPUR,ECR,JAMUI,BIHAR,86.324005,24.856169
GULZARBAGH,GZH,NSG5,DANAPUR,ECR,PATNA,BIHAR,85.205232,25.597542
HARNAUT,HRT,NSG5,DANAPUR,ECR,NALANDA,BIHAR,85.5407224109,25.371762836200002
HATHIDAH JN.,HTZ,NSG5,DANAPUR,ECR,PATNA,BIHAR,85.987826,25.367027
HILSA BLOCK,HIL,NSG5,DANAPUR,ECR,NALANDA,BIHAR,85.277079,25.317354
ISLAMPUR,IPR,NSG5,DANAPUR,ECR,NALANDA,BIHAR,85.2173007153,25.138577101499997
KHUSROPUR,KOO,NSG5,DANAPUR,ECR,PATNA,BIHAR,85.387309,25.484893
LUCKEESARAI JN.,LKR,NSG5,DANAPUR,ECR,LAKHISARAI,BIHAR,86.093210587,25.1716617005
MAKHDUMPUR GAYA,MDE,NSG5,DANAPUR,ECR,JEHANABAD,BIHAR,84.979105,25.077130999999998
MANANPUR,MNP,NSG5,DANAPUR,ECR,LAKHISARAI,BIHAR,86.15540512449999,25.1049319287
NAWADAH,NWD,NSG5,DANAPUR,ECR,NAWADA,BIHAR,85.54864500000001,24.886758
RAGHUNATHPUR,RPR,NSG5,DANAPUR,ECR,BUXAR,BIHAR,84.305227,25.565439
SHEIKHPURA,SHK,NSG5,DANAPUR,ECR,SHEIKHPURA,BIHAR,85.854024,25.132088
WARISALIGANJ,WRS,NSG5,DANAPUR,ECR,NAWADA,BIHAR,85.642177,25.015425
